,DATE,DEALAMOUNT,BUILDINGYEAR,BUILDINGFLOORS,NEIGHBORHOOD,ROOMNUM,FLOOR,ASSETMETER,long,lat,Distance_From_Sea,AVG_SALARY
29039,2009,1300000.0,2022,3.0,17,3.0,2.0,78.0,669214.19,180732.8,1256.0,9580
29040,2009,8482000.0,1980,18.0,14,5.0,14.0,180.0,665400.88,179956.8,1731.0,10109
29041,2009,760000.0,2010,4.0,25,1.0,2.0,42.0,662350.072,177261.4807,143.0,6868
29042,2009,2600000.0,1990,9.0,28,5.0,6.0,130.0,670343.5415,181939.0969,2042.0,10467
29043,2009,2200000.0,1997,4.0,55,5.0,1.0,117.0,669572.81,184153.7,4386.0,10798
29044,2009,890000.0,1989,8.0,0,3.0,6.0,70.0,662256.62,182060.8,4724.0,5574
29045,2009,1375000.0,1959,4.0,19,3.0,4.0,57.0,668216.69,180587.7,1435.0,7837
29046,2009,890000.0,1970,7.0,15,4.0,3.0,77.0,661829.69,182523.41,5298.0,6064
29047,2009,915000.0,1970,3.0,12,3.0,2.0,75.0,662894.1326,180540.4864,3080.0,5756
29048,2009,1400000.0,1939,4.0,11,2.0,3.0,59.0,663828.69,179439.0,1739.0,8531
29049,2009,2400000.0,1960,3.0,5,3.0,3.0,70.0,666110.62,179024.2,621.0,9233
29050,2009,1800000.0,1967,4.0,5,2.0,3.0,62.0,666832.12,179139.41,501.0,9233
29051,2009,890000.0,1950,4.0,12,2.0,3.0,53.0,662814.81,180848.2,3397.0,5756
29052,2009,1300000.0,1950,3.0,54,3.0,2.0,67.0,668891.69,182549.5,3081.0,10490
29053,2009,2060000.0,1922,1.0,41,2.0,1.0,64.0,663476.62,178221.2,696.0,7595
29054,2009,1274000.0,2000,6.0,35,3.0,3.0,68.0,664413.88,178139.41,321.0,6445
29055,2009,768000.0,2006,8.0,3,2.0,2.0,40.0,662562.1394,178157.5459,925.0,7827
29056,2009,1650000.0,1950,2.0,33,4.0,1.0,80.0,663773.88,181091.5,3323.0,7993
29057,2009,1700000.0,1940,3.0,5,3.0,1.0,70.0,666650.6227,179640.0119,1034.0,9233
29058,2009,1072000.0,1940,5.0,11,4.0,4.0,88.0,663297.38,178882.8,1380.0,8531
29059,2009,2149000.0,1950,2.0,19,4.0,2.0,82.0,668667.69,181183.3,1857.0,7837
29060,2009,650000.0,1950,4.0,31,2.0,2.0,58.0,662057.1076,180359.4178,3174.0,4402
29061,2009,1400000.0,1940,3.0,6,2.0,3.0,50.0,665447.31,178762.0,583.0,8860
29062,2009,1700000.0,1950,4.0,31,1.0,1.0,200.0,662172.62,180290.0,3071.0,4402
29063,2009,1507000.0,1960,9.0,6,2.0,4.0,88.0,665236.38,179355.3,1212.0,8860
29064,2009,1525000.0,1972,3.0,6,2.0,2.0,50.0,664951.38,178675.7,658.0,8860
29065,2009,1550000.0,1960,3.0,5,2.0,1.0,45.0,666584.5,178976.8,426.0,9233
29066,2009,625000.0,1960,5.0,30,3.0,4.0,49.0,661554.0,182164.59,5045.0,5407
29067,2009,6400000.0,1970,8.0,7,5.5,8.0,140.0,666132.3283,180750.065,2251.0,10649
29068,2009,1820000.0,1960,1.0,6,3.0,3.0,93.0,665076.38,179363.3,1271.0,8860
29069,2009,1530000.0,1950,2.0,6,2.0,2.0,60.0,665302.12,179051.41,903.0,8860
29070,2009,2150000.0,1980,4.0,5,3.5,1.0,75.0,665871.69,178658.91,350.0,9233
29071,2009,1400000.0,1930,4.0,3,4.0,1.0,108.0,662696.69,178235.0,956.0,7827
29072,2009,1650000.0,1971,4.0,55,3.0,1.0,58.0,670277.62,184188.0,4195.0,10798
29073,2009,1950000.0,1960,4.0,7,3.0,1.0,54.0,666240.0,180191.41,1687.0,10649
29074,2009,4600000.0,1980,6.0,28,6.0,6.0,198.0,670239.8392,181922.5448,2059.0,10467
29075,2009,2624000.0,2015,24.0,29,4.0,5.0,100.0,664327.8586,180129.4864,2235.0,10726
29076,2009,2200000.0,2022,2.0,55,5.0,2.0,87.0,669589.31,183885.41,4127.0,10798
29077,2009,1900000.0,1950,3.0,7,3.0,3.0,65.0,666299.88,179740.2,1240.0,10649
29078,2009,2482000.0,1950,2.0,19,5.0,2.0,90.0,668439.12,181206.2,1951.0,7837
29079,2009,2250000.0,1983,12.0,19,5.0,3.0,120.0,668724.12,180762.9625,1440.0,7837
29080,2009,1000000.0,2008,2.0,25,2.0,3.0,50.0,662527.5625,177920.045,711.0,6868
29081,2009,1625000.0,1970,10.0,27,4.0,7.0,88.0,664879.62,181450.3425,3312.0,8859
29082,2009,1630000.0,1950,3.0,6,2.5,2.0,54.0,665352.81,179004.91,843.0,8860
29083,2009,900000.0,2008,7.0,53,2.0,2.0,41.0,664077.476,180500.891,2667.0,10726
29084,2009,1790000.0,1970,5.0,34,3.0,1.0,66.0,666970.88,180836.8,2067.0,9397
29085,2009,604000.0,2010,4.0,25,1.0,2.0,31.0,662350.072,177261.4807,143.0,6868
29086,2009,1874000.0,2007,25.0,27,4.0,3.0,100.0,664610.5,181023.09,2993.0,8859
29087,2009,2465000.0,1972,2.0,56,5.0,2.0,122.0,669420.12,184107.8,4391.0,11611
29088,2009,970000.0,1950,1.0,1,3.5,1.0,71.0,661044.88,179149.7,2348.0,4863
29089,2009,3857000.0,2010,1.0,55,5.0,2.0,180.0,669894.8081,183748.7694,3900.0,10798
29090,2009,3100000.0,1970,17.0,14,4.0,9.0,97.0,665333.7218,179931.6341,1728.0,10109
29091,2009,1500000.0,1960,3.0,6,2.0,3.0,55.0,664654.0,179284.5,1330.0,8860
29092,2009,1691000.0,2013,3.0,25,3.0,1.0,75.0,662483.12,177256.8,96.0,6868
29093,2009,3200000.0,1950,3.0,14,4.0,2.0,127.0,665426.88,179815.0,1588.0,10109
29094,2009,900000.0,1960,1.0,20,2.0,0.0,42.0,661898.92,179243.1731,2165.0,4583
29095,2009,3857590.0,2010,1.0,55,5.0,2.0,176.0,669894.8081,183748.7694,3900.0,10798
29096,2009,3857590.0,2010,1.0,55,5.0,2.0,176.0,669894.8081,183748.7694,3900.0,10798
29097,2009,1800000.0,1960,9.0,19,3.0,5.0,77.0,668776.19,181114.7,1757.0,7837
29098,2009,650000.0,1970,4.0,4,3.0,1.0,63.0,661039.38,177865.41,1132.0,4634
29099,2009,1525000.0,1950,2.0,13,1.5,2.0,46.0,666826.0,179960.5,1282.0,10004
29100,2009,1400000.0,1960,3.0,14,2.5,4.0,61.0,664929.31,179573.3,1517.0,10109
29101,2009,2025000.0,2011,4.0,11,3.0,3.0,66.0,663636.38,178580.3,985.0,8531
29102,2009,815000.0,1970,4.0,12,3.0,4.0,58.0,662421.81,181034.8,3698.0,5756
29103,2009,3200000.0,1999,18.0,39,5.0,5.0,135.0,668890.12,183559.0,4039.0,10134
29104,2009,2540000.0,1999,9.0,52,4.0,7.0,98.0,669944.88,183067.41,3238.0,10490
29105,2009,1230000.0,1950,3.0,31,8.0,2.0,185.0,661819.2293,180260.3235,3155.0,4402
29106,2009,1650000.0,1950,2.0,51,4.0,1.0,101.0,669008.606,184949.0319,5320.0,9626
29107,2009,3857590.0,2009,1.0,55,5.0,2.0,180.0,669892.7761,183781.2814,3932.0,10798
29108,2009,3857590.0,2009,1.0,55,5.0,2.0,180.0,669892.7761,183781.2814,3932.0,10798
29109,2009,725000.0,1970,4.0,12,3.0,3.0,55.0,663293.12,180861.91,3258.0,5756
29110,2009,1035000.0,2001,10.0,1,4.0,3.0,83.0,661599.88,179190.7,2211.0,4863
29111,2009,1720000.0,1975,6.0,6,2.5,1.0,63.0,665113.612,178737.8733,666.0,8860
29112,2009,1780000.0,1956,3.0,11,3.0,2.0,67.0,664527.62,178611.8,732.0,8531
29113,2009,1250000.0,1950,3.0,5,2.0,2.0,55.0,666495.12,179590.3,1036.0,9233
29114,2009,1390000.0,1950,3.0,6,2.0,2.0,50.0,665589.88,178972.2,737.0,8860
29115,2009,6150000.0,1985,16.0,28,6.0,14.0,235.0,670464.88,181109.0,1216.0,10467
29116,2009,6150000.0,1985,16.0,28,6.0,14.0,235.0,670464.88,181109.0,1216.0,10467
29117,2009,1300000.0,1980,7.0,37,3.0,3.0,115.0,660034.5,175992.3,325.0,4341
29118,2009,1300000.0,1980,7.0,37,3.0,3.0,115.0,660034.5,175992.3,325.0,4341
29119,2009,2685000.0,2015,24.0,29,4.0,10.0,98.0,664327.8586,180129.4864,2235.0,10726
29120,2009,2685000.0,2015,24.0,29,4.0,10.0,98.0,664327.8586,180129.4864,2235.0,10726
29121,2009,780000.0,1970,8.0,4,3.0,7.0,78.0,660817.81,178013.59,1343.0,4634
29122,2009,3950000.0,1999,18.0,39,5.0,12.0,145.0,668890.12,183559.0,4039.0,10134
29123,2009,3950000.0,1999,18.0,39,5.0,12.0,145.0,668890.12,183559.0,4039.0,10134
29124,2009,2280000.0,1950,4.0,14,3.0,2.0,71.0,664803.31,179691.2,1668.0,10109
29125,2009,2280000.0,1950,4.0,14,3.0,2.0,71.0,664803.31,179691.2,1668.0,10109
29126,2009,705000.0,2005,6.0,53,2.0,1.0,35.0,664259.9798,180354.2347,2470.0,10726
29127,2009,705000.0,2005,6.0,53,2.0,1.0,35.0,664259.9798,180354.2347,2470.0,10726
29128,2009,1400000.0,1940,3.0,11,2.5,1.0,56.0,664148.0,178913.3,1139.0,8531
29129,2009,1400000.0,1940,3.0,11,2.5,1.0,56.0,664148.0,178913.3,1139.0,8531
29130,2009,2125000.0,1930,2.0,14,3.0,2.0,70.0,665157.62,179633.91,1502.0,10109
29131,2009,650000.0,2007,4.0,31,4.5,4.0,80.0,662357.66,179989.855,2728.0,4402
29132,2009,650000.0,2007,4.0,31,4.5,4.0,80.0,662357.66,179989.855,2728.0,4402
29133,2009,670000.0,1970,8.0,37,3.0,5.0,75.0,659916.62,176484.5,179.0,4341
29134,2009,670000.0,1970,8.0,37,3.0,5.0,75.0,659916.62,176484.5,179.0,4341
29135,2009,670000.0,1970,8.0,37,3.0,5.0,75.0,659916.62,176484.5,179.0,4341
29136,2009,1640000.0,1960,3.0,6,3.0,1.0,71.0,664869.88,179459.8,1428.0,8860
29137,2009,1640000.0,1960,3.0,6,3.0,1.0,71.0,664869.88,179459.8,1428.0,8860
29138,2009,1325000.0,1960,3.0,5,2.0,2.0,63.0,665709.81,179380.5,1086.0,9233
29139,2009,1325000.0,1960,3.0,5,2.0,2.0,63.0,665709.81,179380.5,1086.0,9233
29140,2009,635000.0,1970,5.0,23,2.5,2.0,40.0,669724.4567,185089.8283,5226.0,6642
29141,2009,635000.0,1970,5.0,23,2.5,2.0,40.0,669724.4567,185089.8283,5226.0,6642
29142,2009,635000.0,1970,5.0,23,2.5,2.0,40.0,669724.4567,185089.8283,5226.0,6642
29143,2009,3400000.0,2004,5.0,5,4.0,2.0,120.0,665711.12,179048.0,770.0,9233
29144,2009,3400000.0,2004,5.0,5,4.0,2.0,120.0,665711.12,179048.0,770.0,9233
29145,2009,600000.0,1970,4.0,23,2.0,1.0,50.0,669654.4083,184939.2833,5105.0,6642
29146,2009,600000.0,1970,4.0,23,2.0,1.0,50.0,669654.4083,184939.2833,5105.0,6642
29147,2009,825000.0,1950,2.0,31,3.0,2.0,75.0,662237.38,181091.2,3810.0,4402
29148,2009,825000.0,1950,2.0,31,3.0,2.0,75.0,662237.38,181091.2,3810.0,4402
29149,2009,1585000.0,1950,3.0,19,3.0,1.0,52.0,668104.62,180909.5,1776.0,7837
29150,2009,1585000.0,1950,3.0,19,3.0,1.0,52.0,668104.62,180909.5,1776.0,7837
29151,2009,2619000.0,1960,2.0,31,3.0,0.0,60.0,662064.62,181147.59,3919.0,4402
29152,2009,2619000.0,1960,2.0,31,3.0,0.0,60.0,662064.62,181147.59,3919.0,4402
29153,2009,1850000.0,1994,5.0,34,3.5,1.0,80.0,667057.81,181364.41,2540.0,9397
29154,2009,1779000.0,2006,8.0,3,4.0,9.0,92.0,662562.1394,178157.5459,925.0,7827
29155,2009,1779000.0,2006,8.0,3,4.0,9.0,92.0,662562.1394,178157.5459,925.0,7827
29156,2009,850000.0,1970,7.0,15,3.0,4.0,62.0,661486.5,182420.8,5310.0,6064
29157,2009,850000.0,1970,7.0,15,3.0,4.0,62.0,661486.5,182420.8,5310.0,6064
29158,2009,850000.0,1970,7.0,15,3.0,4.0,62.0,661486.5,182420.8,5310.0,6064
29159,2009,1800000.0,1947,1.0,14,3.0,2.0,86.0,664868.38,179617.7,1578.0,10109
29160,2009,1800000.0,1947,1.0,14,3.0,2.0,86.0,664868.38,179617.7,1578.0,10109
29161,2009,1430000.0,1970,3.0,24,3.5,3.0,65.0,668472.19,183508.3,4124.0,8053
29162,2009,1300000.0,1957,3.0,19,2.0,3.0,40.0,668430.81,180907.41,1670.0,7837
29163,2009,1300000.0,1957,3.0,19,2.0,3.0,40.0,668430.81,180907.41,1670.0,7837
29164,2009,1430000.0,1999,2.0,41,3.0,2.0,54.0,663695.31,178111.8,522.0,7595
29165,2009,1430000.0,1999,2.0,41,3.0,2.0,54.0,663695.31,178111.8,522.0,7595
29166,2009,1430000.0,1999,2.0,41,3.0,2.0,54.0,663695.31,178111.8,522.0,7595
29167,2009,1730000.0,1966,4.0,29,3.0,1.0,63.0,664448.12,179687.3,1777.0,10726
29168,2009,1730000.0,1966,4.0,29,3.0,1.0,63.0,664448.12,179687.3,1777.0,10726
29169,2009,790000.0,1960,3.0,12,3.0,1.0,59.0,662920.38,181090.09,3593.0,5756
29170,2009,790000.0,1960,3.0,12,3.0,1.0,59.0,662920.38,181090.09,3593.0,5756
29171,2009,1250000.0,1950,4.0,13,3.0,3.0,64.0,666934.69,179780.41,1077.0,10004
29172,2009,1250000.0,1950,4.0,13,3.0,3.0,64.0,666934.69,179780.41,1077.0,10004
29173,2009,1800000.0,2000,10.0,39,4.0,1.0,112.0,668935.81,183552.0,4018.0,10134
29174,2009,1800000.0,2000,10.0,39,4.0,1.0,112.0,668935.81,183552.0,4018.0,10134
29175,2009,2200000.0,1960,4.0,7,3.0,2.0,85.0,666281.0,180098.2,1585.0,10649
29176,2009,2200000.0,1960,4.0,7,3.0,2.0,85.0,666281.0,180098.2,1585.0,10649
29177,2009,2775000.0,1950,3.0,14,4.0,1.0,98.0,665574.12,179853.41,1578.0,10109
29178,2009,2775000.0,1950,3.0,14,4.0,1.0,98.0,665574.12,179853.41,1578.0,10109
29179,2009,920000.0,1970,4.0,4,4.5,3.0,99.0,661297.31,178201.2,1368.0,4634
29180,2009,920000.0,1970,4.0,4,4.5,3.0,99.0,661297.31,178201.2,1368.0,4634
29181,2009,1010000.0,1970,1.0,1,3.0,1.0,70.0,661216.0,178838.7,1999.0,4863
29182,2009,1010000.0,1970,1.0,1,3.0,1.0,70.0,661216.0,178838.7,1999.0,4863
29183,2009,750000.0,1960,2.0,23,2.0,1.0,40.0,669515.81,184934.2,5145.0,6642
29184,2009,750000.0,1960,2.0,23,2.0,1.0,40.0,669515.81,184934.2,5145.0,6642
29185,2009,2225000.0,2010,2.0,42,4.0,1.0,110.0,668730.62,183789.2,4308.0,11164
29186,2009,2225000.0,2010,2.0,42,4.0,1.0,110.0,668730.62,183789.2,4308.0,11164
29187,2009,1200000.0,1950,2.0,33,2.5,2.0,47.0,663952.0,181100.5,3275.0,7993
29188,2009,1200000.0,1950,2.0,33,2.5,2.0,47.0,663952.0,181100.5,3275.0,7993
29189,2009,687000.0,1950,2.0,25,2.0,1.0,65.0,662228.7502,177296.3412,215.0,6868
29190,2009,687000.0,1950,2.0,25,2.0,1.0,65.0,662228.7502,177296.3412,215.0,6868
29191,2009,650000.0,1960,4.0,30,3.0,4.0,62.0,661654.0,182003.5,4861.0,5407
29192,2009,650000.0,1960,4.0,30,3.0,4.0,62.0,661654.0,182003.5,4861.0,5407
29193,2009,1272000.0,1965,3.0,5,3.0,1.0,59.0,667037.12,179072.91,373.0,9233
29194,2009,1272000.0,1965,3.0,5,3.0,1.0,59.0,667037.12,179072.91,373.0,9233
29195,2009,980000.0,1950,4.0,31,6.0,1.0,120.0,662226.8216,180521.9257,3274.0,4402
29196,2009,980000.0,1950,4.0,31,6.0,1.0,120.0,662226.8216,180521.9257,3274.0,4402
29197,2009,1710000.0,1945,1.0,5,3.0,3.0,62.0,666665.6349,179600.0765,991.0,9233
29198,2009,1710000.0,1945,1.0,5,3.0,3.0,62.0,666665.6349,179600.0765,991.0,9233
29199,2009,1048000.0,1950,1.0,33,4.0,1.0,98.0,663808.88,181190.8,3406.0,7993
29200,2009,1048000.0,1950,1.0,33,4.0,1.0,98.0,663808.88,181190.8,3406.0,7993
29201,2009,1155000.0,1950,2.0,43,3.0,2.0,46.0,662692.81,182280.59,4794.0,6937
29202,2009,1155000.0,1950,2.0,43,3.0,2.0,46.0,662692.81,182280.59,4794.0,6937
29203,2009,1640000.0,1960,9.0,6,3.0,2.0,73.0,665122.19,179430.7,1320.0,8860
29204,2009,1640000.0,1960,9.0,6,3.0,2.0,73.0,665122.19,179430.7,1320.0,8860
29205,2009,1690000.0,1976,9.0,16,4.5,6.0,97.0,669665.69,183364.7,3609.0,9793
29206,2009,1690000.0,1976,9.0,16,4.5,6.0,97.0,669665.69,183364.7,3609.0,9793
29207,2009,900000.0,1960,2.0,20,5.0,0.0,100.0,661893.19,179658.8,2561.0,4583
29208,2009,900000.0,1960,2.0,20,5.0,0.0,100.0,661893.19,179658.8,2561.0,4583
29209,2009,1450000.0,1935,3.0,6,3.0,1.0,96.0,664849.69,179162.2,1152.0,8860
29210,2009,1450000.0,1935,3.0,6,3.0,1.0,96.0,664849.69,179162.2,1152.0,8860
29211,2009,600000.0,1970,6.0,20,3.0,5.0,61.0,661952.81,179540.09,2430.0,4583
29212,2009,600000.0,1970,6.0,20,3.0,5.0,61.0,661952.81,179540.09,2430.0,4583
29213,2009,1380000.0,1935,2.0,5,2.0,1.0,44.0,665834.5,178927.2,617.0,9233
29214,2009,1380000.0,1935,2.0,5,2.0,1.0,44.0,665834.5,178927.2,617.0,9233
29215,2009,740000.0,1950,1.0,31,3.0,1.0,88.0,661984.3325,180777.6113,3593.0,4402
29216,2009,1450000.0,1935,3.0,6,3.0,1.0,108.0,664849.69,179162.2,1152.0,8860
29217,2009,1450000.0,1935,3.0,6,3.0,1.0,108.0,664849.69,179162.2,1152.0,8860
29218,2009,1300000.0,1950,10.0,25,3.0,2.0,86.0,661998.19,176970.41,20.0,6868
29219,2009,1300000.0,1950,10.0,25,3.0,2.0,86.0,661998.19,176970.41,20.0,6868
29220,2009,970000.0,1950,1.0,1,4.0,1.0,83.0,660972.81,179108.2,2331.0,4863
29221,2009,970000.0,1950,1.0,1,4.0,1.0,83.0,660972.81,179108.2,2331.0,4863
29222,2009,1820000.0,1951,1.0,1,5.0,1.0,157.0,661544.3953,179499.9677,2522.0,4863
29223,2009,1820000.0,1951,1.0,1,5.0,1.0,157.0,661544.3953,179499.9677,2522.0,4863
29224,2009,1666000.0,1957,3.0,7,2.0,1.0,55.0,665994.88,180084.0,1663.0,10649
29225,2009,1666000.0,1957,3.0,7,2.0,1.0,55.0,665994.88,180084.0,1663.0,10649
29226,2009,1500000.0,1951,2.0,5,3.0,0.0,71.0,666476.69,178906.5,393.0,9233
29227,2009,1500000.0,1951,2.0,5,3.0,0.0,71.0,666476.69,178906.5,393.0,9233
29228,2009,2100000.0,1960,12.0,17,3.0,4.0,74.0,669485.81,180987.59,1412.0,9580
29229,2009,2100000.0,1960,12.0,17,3.0,4.0,74.0,669485.81,180987.59,1412.0,9580
29230,2009,2300000.0,2003,7.0,32,5.0,4.0,108.0,667658.6848,179622.5302,697.0,10769
29231,2009,2300000.0,2003,7.0,32,5.0,4.0,108.0,667658.6848,179622.5302,697.0,10769
29232,2009,1850000.0,2003,10.0,56,3.0,1.0,95.0,669104.38,183863.5,4260.0,11611
29233,2009,1850000.0,2003,10.0,56,3.0,1.0,95.0,669104.38,183863.5,4260.0,11611
29234,2009,1500000.0,1950,1.0,12,3.0,1.0,75.0,662503.19,180583.2,3244.0,5756
29235,2009,1500000.0,1950,1.0,12,3.0,1.0,75.0,662503.19,180583.2,3244.0,5756
29236,2009,1647000.0,2010,4.0,25,4.0,2.0,120.0,662350.072,177261.4807,143.0,6868
29237,2009,1647000.0,2010,4.0,25,4.0,2.0,120.0,662350.072,177261.4807,143.0,6868
29238,2009,3045000.0,1960,3.0,7,4.0,1.0,100.0,665827.62,180452.5,2065.0,10649
29239,2009,3045000.0,1960,3.0,7,4.0,1.0,100.0,665827.62,180452.5,2065.0,10649
29240,2009,3350000.0,1986,16.0,28,5.0,15.0,126.0,670341.38,181456.91,1585.0,10467
29241,2009,3350000.0,1986,16.0,28,5.0,15.0,126.0,670341.38,181456.91,1585.0,10467
29242,2009,1400000.0,1960,4.0,35,2.0,3.0,50.0,664213.6987,178088.3238,336.0,6445
29243,2009,1400000.0,1960,4.0,35,2.0,3.0,50.0,664213.6987,178088.3238,336.0,6445
29244,2009,699000.0,1950,2.0,31,8.0,1.0,196.0,662067.1825,180532.4558,3335.0,4402
29245,2009,699000.0,1950,2.0,31,8.0,1.0,196.0,662067.1825,180532.4558,3335.0,4402
29246,2009,2285000.0,1998,5.0,52,4.0,3.0,107.0,670037.19,183342.41,3470.0,10490
29247,2009,2285000.0,1998,5.0,52,4.0,3.0,107.0,670037.19,183342.41,3470.0,10490
29248,2009,1700000.0,1950,3.0,11,3.0,2.0,102.0,663770.88,179332.3,1656.0,8531
29249,2009,1700000.0,1950,3.0,11,3.0,2.0,102.0,663770.88,179332.3,1656.0,8531
29250,2009,1185000.0,1970,3.0,51,3.0,3.0,73.0,668959.3737,184616.1031,5019.0,9626
29251,2009,1185000.0,1970,3.0,51,3.0,3.0,73.0,668959.3737,184616.1031,5019.0,9626
29252,2009,950000.0,1950,2.0,1,4.0,1.0,65.0,661182.5,178728.59,1905.0,4863
29253,2009,950000.0,1950,2.0,1,4.0,1.0,65.0,661182.5,178728.59,1905.0,4863
29254,2009,2200000.0,1970,7.0,10,5.0,2.0,111.0,667972.38,180273.59,1215.0,9828
29255,2009,2200000.0,1970,7.0,10,5.0,2.0,111.0,667972.38,180273.59,1215.0,9828
29256,2009,1015000.0,1950,4.0,5,1.5,2.0,30.0,666208.62,179499.91,1041.0,9233
29257,2009,2350000.0,1999,9.0,52,4.0,6.0,97.0,670021.81,183017.5,3166.0,10490
29258,2009,1121000.0,2007,4.0,11,3.0,4.0,75.0,663337.3165,178677.4789,1172.0,8531
29259,2009,1121000.0,2007,4.0,11,3.0,4.0,75.0,663337.3165,178677.4789,1172.0,8531
29260,2009,1265000.0,2007,4.0,11,3.0,4.0,75.0,663337.3165,178677.4789,1172.0,8531
29261,2009,1265000.0,2007,4.0,11,3.0,4.0,75.0,663337.3165,178677.4789,1172.0,8531
29262,2009,1121000.0,2007,4.0,11,3.0,4.0,75.0,663337.3165,178677.4789,1172.0,8531
29263,2009,1121000.0,2007,4.0,11,3.0,4.0,75.0,663337.3165,178677.4789,1172.0,8531
29264,2009,2250000.0,1980,9.0,28,5.0,5.0,135.0,670376.81,180921.2,1066.0,10467
29265,2009,2250000.0,1980,9.0,28,5.0,5.0,135.0,670376.81,180921.2,1066.0,10467
29266,2009,1625000.0,1960,3.0,7,2.0,3.0,58.0,666234.5,179947.7,1457.0,10649
29267,2009,1625000.0,1960,3.0,7,2.0,3.0,58.0,666234.5,179947.7,1457.0,10649
29268,2009,1865000.0,1978,4.0,34,3.5,2.0,76.0,667012.5,181149.3,2350.0,9397
29269,2009,1865000.0,1978,4.0,34,3.5,2.0,76.0,667012.5,181149.3,2350.0,9397
29270,2009,2740000.0,1970,17.0,14,4.5,1.0,122.0,665333.7218,179931.6341,1728.0,10109
29271,2009,2740000.0,1970,17.0,14,4.5,1.0,122.0,665333.7218,179931.6341,1728.0,10109
29272,2009,1400000.0,1930,4.0,11,2.0,1.0,61.0,664216.4369,178665.4656,882.0,8531
29273,2009,1400000.0,1930,4.0,11,2.0,1.0,61.0,664216.4369,178665.4656,882.0,8531
29274,2009,2100000.0,1950,4.0,6,3.0,3.0,71.0,665315.88,178346.09,230.0,8860
29275,2009,2100000.0,1950,4.0,6,3.0,3.0,71.0,665315.88,178346.09,230.0,8860
29276,2009,650000.0,1950,3.0,31,3.0,1.0,60.0,662058.81,180305.91,3122.0,4402
29277,2009,650000.0,1950,3.0,31,3.0,1.0,60.0,662058.81,180305.91,3122.0,4402
29278,2009,935000.0,1950,3.0,31,6.0,1.0,120.0,662097.81,180138.8,2952.0,4402
29279,2009,935000.0,1950,3.0,31,6.0,1.0,120.0,662097.81,180138.8,2952.0,4402
29280,2009,1800000.0,1979,2.0,55,5.0,2.0,97.0,669667.0,183703.2,3929.0,10798
29281,2009,1800000.0,1979,2.0,55,5.0,2.0,97.0,669667.0,183703.2,3929.0,10798
29282,2009,1650000.0,1960,3.0,7,3.5,3.0,72.0,666166.88,179708.7,1252.0,10649
29283,2009,1650000.0,1960,3.0,7,3.5,3.0,72.0,666166.88,179708.7,1252.0,10649
29284,2009,1380000.0,1950,3.0,5,2.0,1.0,63.0,666202.81,179530.09,1071.0,9233
29285,2009,1380000.0,1950,3.0,5,2.0,1.0,63.0,666202.81,179530.09,1071.0,9233
29286,2009,1700000.0,1999,9.0,52,2.0,0.0,55.0,669967.81,183036.59,3202.0,10490
29287,2009,1700000.0,1999,9.0,52,2.0,0.0,55.0,669967.81,183036.59,3202.0,10490
29288,2009,1600000.0,1968,6.0,7,2.5,2.0,54.0,665871.5,180789.5,2371.0,10649
29289,2009,1600000.0,1968,6.0,7,2.5,2.0,54.0,665871.5,180789.5,2371.0,10649
29290,2009,1830000.0,1970,13.0,5,4.0,2.0,89.0,665900.0712,179078.6087,739.0,9233
29291,2009,1830000.0,1970,13.0,5,4.0,2.0,89.0,665900.0712,179078.6087,739.0,9233
29292,2009,690000.0,1970,5.0,15,3.0,1.0,34.0,661750.62,182487.3,5289.0,6064
29293,2009,690000.0,1970,5.0,15,3.0,1.0,34.0,661750.62,182487.3,5289.0,6064
29294,2009,620000.0,1970,4.0,4,3.0,1.0,70.0,660668.0,178209.91,1576.0,4634
29295,2009,620000.0,1970,4.0,4,3.0,1.0,70.0,660668.0,178209.91,1576.0,4634
29296,2009,2100000.0,1982,8.0,28,5.0,1.0,134.0,670526.62,180937.91,1034.0,10467
29297,2009,2100000.0,1982,8.0,28,5.0,1.0,134.0,670526.62,180937.91,1034.0,10467
29298,2009,1467000.0,1935,2.0,5,2.0,1.0,45.0,665834.5,178927.2,617.0,9233
29299,2009,1467000.0,1935,2.0,5,2.0,1.0,45.0,665834.5,178927.2,617.0,9233
29300,2009,1330000.0,2004,6.0,11,2.0,4.0,35.0,663728.62,178530.09,908.0,8531
29301,2009,3058000.0,1997,4.0,41,4.0,1.0,101.0,663146.62,177909.91,505.0,7595
29302,2009,2000000.0,1950,2.0,6,3.0,1.0,72.0,665664.19,178672.5,429.0,8860
29303,2009,2000000.0,1950,2.0,6,3.0,1.0,72.0,665664.19,178672.5,429.0,8860
29304,2009,700000.0,1960,2.0,31,2.0,2.0,60.0,662131.12,181016.09,3773.0,4402
29305,2009,700000.0,1960,2.0,31,2.0,2.0,60.0,662131.12,181016.09,3773.0,4402
29306,2009,1300000.0,2023,3.0,13,2.0,1.0,48.0,666739.38,180463.5,1786.0,10004
29307,2009,1300000.0,2023,3.0,13,2.0,1.0,48.0,666739.38,180463.5,1786.0,10004
29308,2009,1800000.0,1970,6.0,28,4.0,4.0,94.0,670194.0,181816.1162,1972.0,10467
29309,2009,1800000.0,1970,6.0,28,4.0,4.0,94.0,670194.0,181816.1162,1972.0,10467
29310,2009,602000.0,1970,3.0,25,2.0,1.0,54.0,662424.19,177418.09,268.0,6868
